_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,last_scraped,first_review,last_review,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,security_deposit,cleaning_fee,extra_people,guests_included,Total_review_scores_per,Country,Country_Code,Latitude,Longitude,host_id,host_identity_verified,host_location,host_name,host_response_rate,host_total_listings_count,availability_30,availability_365,availability_60,availability_90
1912695,Oceanfront penthouse with private pool in Copacabana!,Apartment,Entire home/apt,Real Bed,1,1125,Strict,11-02-2019 05:00,12-06-2014 04:00,02-02-2019 05:00,6,3,3,34,2,1250,1689,253,0,6,33,Brazil,BR,-22.97674875,-43.18773343,4613553,TRUE,Spain,Frank,98,8,3,234,15,26
19134150,Huge Brooklyn Loft in the Heart of Williamsburg!,Apartment,Entire home/apt,Real Bed,6,1125,Strict,06-03-2019 05:00,21-08-2017 04:00,21-08-2017 04:00,4,2,3,1,2,250,500,50,15,4,60,United States,US,40.71876,-73.96253,133732087,FALSE,Denmark,Marie-Louise,0,1,0,0,0,0
19137059,The Porto Concierge -  Lodeiro Country House,House,Entire home/apt,Real Bed,7,1125,moderate,16-02-2019 05:00,12-08-2017 04:00,15-09-2018 04:00,12,5,7,10,4,300,0,40,0,1,29,Portugal,PT,41.1222,-8.44398,133764433,FALSE,Portugal,Camilo,100,1,30,164,60,90
19141928,Waikiki Residents,Individual Apartments,Entire home/apt,Real Bed,7,1125,Strict,06-03-2019 05:00,11-08-2018 04:00,11-08-2018 04:00,2,1,1,1,1,95,300,100,0,1,0,United States,US,21.28223,-157.82722,13469110,FALSE,New Zealand,Lance,0,1,8,9,9,9
19142002,Complete Kitchen Remodel in this 1bd/1ba garden view condo in South Kihei at the Kihei Akahi. D-208,Individual Apartments,Entire home/apt,Real Bed,5,90,Strict,06-03-2019 05:00,14-08-2018 04:00,03-10-2018 04:00,2,1,1,2,1,239,0,200,0,2,60,United States,US,20.71513,-156.44543,132087088,FALSE,United States,Maui Condo,100,222,2,197,4,34
19142081,Maui Sunset large one bedroom condo sleeps 4. A-206,Individual Apartments,Entire home/apt,Real Bed,5,90,Strict,06-03-2019 05:00,14-08-2018 04:00,06-11-2018 05:00,4,1,1,0,2,256,0,200,0,4,0,United States,US,20.75522,-156.45645,132087088,FALSE,United States,Maui Condo,100,222,4,261,9,23
19149590,OPORTO Home Sweet Home,Apartment,Entire home/apt,Real Bed,2,15,Strict,16-02-2019 05:00,26-06-2017 04:00,06-11-2018 05:00,2,1,1,24,2,65,150,20,100,2,47,Portugal,PT,41.15363,-8.60957,44830407,FALSE,Portugal,Catia,0,1,28,357,58,83
1915001,Hawaii - West Oahu - 3-Bedroom Home,House,Entire home/apt,Real Bed,2,40,Strict,06-03-2019 05:00,05-01-2014 05:00,25-02-2018 05:00,6,3,3,122,2,168,0,225,25,6,56,United States,US,21.40539,-158.16608,9932670,TRUE,Hawaii,Dulce,0,1,0,33,0,0
19156662,Vintage House For Rent,House,Entire home/apt,Real Bed,10,30,flexible,18-02-2019 05:00,05-01-2014 05:00,30-01-2019 05:00,2,1,1,0,1,79,0,0,0,1,0,Turkey,TR,41.04391,29.01154,111174737,FALSE,Turkey,Doğu,100,1,0,323,18,48
19158211,Baixa 24 - Room 3,Apartment,Private room,Real Bed,1,1125,moderate,16-02-2019 05:00,15-06-2017 04:00,30-01-2019 05:00,4,1,2,91,2,34,0,5,15,2,45,Portugal,PT,41.14957,-8.5984,16719641,TRUE,Portugal,Mario,100,11,12,119,12,12
19160496,"Room in Duplex, 5 minutes from beach.",Individual Apartments,Private room,Real Bed,1,7,moderate,16-02-2019 05:00,12-06-2017 04:00,15-10-2018 04:00,2,1,1,23,1,29,0,17,10,2,58,Portugal,PT,41.19964,-8.70197,7657931,FALSE,Portugal,Shilan& Jorge,100,1,30,70,44,70
19165058,Beautiful Apartment near Bondi Junction,Apartment,Private room,Real Bed,2,1125,flexible,07-03-2019 05:00,20-06-2017 04:00,20-06-2017 04:00,2,1,1,1,2,50,0,0,0,1,22,Australia,AU,-33.88909,151.24043,132587029,FALSE,Australia,Solange,0,2,0,0,0,0
19167153,"1 Bed 1Hall 1Bath &Kitchen ,14th floor Parramatta",Apartment,Entire home/apt,Real Bed,1,1125,flexible,07-03-2019 05:00,20-06-2017 04:00,02-01-2019 05:00,2,1,1,0,2,94,200,20,20,2,0,Australia,AU,-33.81722,151.00892,66112903,FALSE,Australia,Nijo,0,1,0,0,0,0
19170546,Jolly Bolhão,Apartment,Entire home/apt,Real Bed,2,1125,moderate,16-02-2019 05:00,15-07-2017 04:00,02-01-2019 05:00,4,1,2,86,2,30,0,25,10,2,53,Portugal,PT,41.14851,-8.60257,100267827,FALSE,Portugal,Carlos,100,1,10,50,28,50
19172215,Brand new Poble Sec design flat next to Montjuïc,Apartment,Entire home/apt,Real Bed,6,1125,moderate,08-03-2019 05:00,14-08-2017 04:00,01-07-2018 04:00,4,2,2,4,2,15,0,130,0,4,43,Spain,ES,41.37295,2.16837,111885362,FALSE,Spain,Laura & Alex,99,17,0,250,0,0
19173256,Belo Apartamento no centro do Porto.,Apartment,Entire home/apt,Real Bed,5,15,flexible,16-02-2019 05:00,14-08-2017 04:00,02-08-2018 04:00,6,3,5,0,1,100,0,0,0,1,0,Portugal,PT,41.15277,-8.60355,9743936,TRUE,Portugal,Ana,0,1,0,0,0,0
19177584,Small & Cozy Bedroom,Apartment,Private room,Real Bed,2,1125,Strict,16-02-2019 05:00,23-06-2017 04:00,02-08-2018 04:00,2,1,1,14,2,20,0,10,0,1,47,Portugal,PT,41.13416,-8.60907,128893049,FALSE,Portugal,Paulo,100,11,0,138,0,0
19178913,"Waipio Valley Nanea, Private Deck & Ocean Views",Guesthouse,Entire home/apt,Real Bed,2,1125,Strict,06-03-2019 05:00,18-06-2017 04:00,09-02-2019 05:00,2,1,1,50,1,155,0,45,50,2,59,United States,US,20.11881,-155.58451,983113,TRUE,United States,Erik,90,1,13,340,43,71
19197922,1 Bed Apartment with oceans views near Manly,Apartment,Entire home/apt,Real Bed,3,1125,Strict,07-03-2019 05:00,11-06-2017 04:00,13-01-2019 05:00,3,2,2,8,1,129,0,60,25,2,44,Australia,AU,-33.75922,151.28567,52243859,FALSE,Australia,Brigitte,0,1,4,339,34,64
19199353,Spacious 1 Bed in the heart of Manhattan,Apartment,Entire home/apt,Real Bed,2,20,Strict,07-03-2019 05:00,26-06-2017 04:00,12-11-2018 05:00,4,1,2,11,2,196,0,110,0,1,40,United States,US,40.73,-74.00122,80242044,FALSE,United Kingdom,Vk,100,1,2,8,8,8
1920293,Pacific Shores-Ocean View Top Floor-A/C All Rooms,Apartment,Entire home/apt,Real Bed,3,1125,Strict,06-03-2019 05:00,23-12-2013 05:00,01-02-2019 05:00,6,2,3,102,2,194,200,150,0,1,59,United States,US,20.72371,-156.44795,5912645,TRUE,Hawaii,Maureen-Mike Richardson,100,1,0,0,0,0
19213844,Cozy and convenient home near Time Square HK,Apartment,Entire home/apt,Real Bed,2,1125,Strict,11-03-2019 04:00,25-07-2017 04:00,25-02-2019 05:00,8,3,6,47,1,1499,1000,450,150,6,44,Hong Kong,HK,22.27966,114.18369,31766138,FALSE,Hong Kong,Jeremy,100,3,6,139,19,49
19217460,MP Room for 2 persons bunk bed in shared apartment,Apartment,Private room,Real Bed,3,1125,Strict,08-03-2019 05:00,18-07-2017 04:00,20-12-2018 05:00,3,1,2,13,1,32,0,20,20,2,29,Spain,ES,41.38765,2.14387,79474803,FALSE,Spain,Francisco,92,3,27,87,57,87
19220115,"Downtown Penthouse, 2 Bedrooms 2 bathrooms",Apartment,Entire home/apt,Real Bed,2,1125,moderate,11-03-2019 04:00,28-07-2017 04:00,04-07-2018 04:00,4,2,2,40,2,83,150,65,35,3,56,Canada,CA,45.49287,-73.58038,3574213,TRUE,Canada,Jeremy,0,1,0,0,0,0
19220298,Private Room in tranquil Mongkok apartment,Apartment,Private room,Real Bed,2,7,moderate,11-03-2019 04:00,25-06-2017 04:00,29-10-2017 04:00,2,1,1,23,2,353,0,40,0,2,59,Hong Kong,HK,22.31578,114.17198,18800820,TRUE,Hong Kong,Edwin,0,1,0,0,0,0
19221893,VayCay with Southern Comfort and the Aloha Spirit,House,Entire home/apt,Real Bed,7,1125,moderate,06-03-2019 05:00,17-10-2017 04:00,12-07-2018 04:00,8,4,6,11,2.5,280,300,275,10,6,33,United States,US,21.40389,-158.02927,112279253,TRUE,United States,Eric,100,1,4,154,34,64
19235160,Private room with a Sea view House. Old city area,Apartment,Private room,Real Bed,1,7,flexible,18-02-2019 05:00,17-10-2017 04:00,18-02-2019 05:00,1,1,1,0,1,121,0,0,0,1,0,Turkey,TR,41.00549,28.97244,19459063,TRUE,Turkey,Murat,0,1,0,0,0,0
19238057,SYDNEY! Great Stay For Holiday,House,Private room,Real Bed,2,1125,Strict,07-03-2019 05:00,16-06-2017 04:00,18-02-2019 05:00,2,1,1,45,0.5,43,0,0,15,2,50,Australia,AU,-33.95576,151.03201,83419447,FALSE,Australia,Daniel & Elena,100,2,23,127,53,83
19241544,Kolea Resort at Waikoloa Beach,Individual Apartments,Entire home/apt,Real Bed,4,60,Strict,06-03-2019 05:00,05-02-2018 05:00,18-01-2019 05:00,9,3,5,6,3,500,0,0,0,1,59,United States,US,19.91954,-155.88843,33873516,FALSE,United States,Gayle,100,6,3,169,6,17
19244141,we hospitable.we want to learn englsh.mywife and i,Apartment,Private room,Real Bed,1,6,flexible,18-02-2019 05:00,01-05-2018 04:00,10-02-2019 05:00,1,1,1,4,1,26,0,0,0,1,44,Turkey,TR,41.00474,28.93684,69992876,FALSE,Turkey,Sunay,100,1,30,365,60,90
19246639,Pedro Cem Apartment With Free Parking and Terrace.,Apartment,Entire home/apt,Real Bed,2,1125,moderate,16-02-2019 05:00,20-06-2017 04:00,26-01-2019 05:00,6,2,3,96,1,65,500,0,10,4,52,Portugal,PT,41.15087,-8.62506,134228502,FALSE,Portugal,Pedro Cem,100,1,12,111,29,39
19249207,46E Tanford Western Style 2 bedroom apartment,Apartment,Entire home/apt,Real Bed,28,180,Strict,11-03-2019 04:00,20-06-2017 04:00,02-02-2019 05:00,4,2,2,0,2,848,8000,0,0,1,0,Hong Kong,HK,22.29421,113.9522,30670034,FALSE,Hong Kong,Travina,90,10,23,358,53,83
1925045,Perfect Apartment 4-6 persons,Individual Apartments,Entire home/apt,Real Bed,1,30,Strict,11-02-2019 05:00,06-03-2014 05:00,02-02-2019 05:00,6,2,3,13,3,850,600,150,150,6,58,Brazil,BR,-22.95195417,-43.18810143,9972478,TRUE,Brazil,Carlos Leandro,100,1,23,358,53,83
19253090,Family Outdoor Hammock Camping Cabana,Hut,Private room,Real Bed,1,30,Strict,06-03-2019 05:00,14-01-2018 05:00,29-09-2018 04:00,3,1,2,4,2,68,0,0,0,3,52,United States,US,19.86094,-155.10658,4965048,TRUE,United States,Mathew,100,16,10,316,35,57
19254909,Newly renovated cosy apartment with parking,Apartment,Entire home/apt,Real Bed,7,365,Strict,07-03-2019 05:00,09-07-2017 04:00,21-10-2018 04:00,2,1,1,9,2,115,500,80,10,1,39,Australia,AU,-33.90849,151.24847,39214660,FALSE,Australia,Shobhna,100,1,5,297,35,65
1925519,Sublet: $490/Wk,Apartment,Private room,Real Bed,1,1125,flexible,06-03-2019 05:00,01-11-2015 04:00,01-11-2015 04:00,1,1,1,1,1,80,0,0,0,1,56,United States,US,40.7193,-73.98986,2765870,TRUE,United States,Amarie2131,0,1,0,0,0,0
19259702,Metro Vilar Suites Vilar do Pinheiro,House,Private room,Real Bed,3,1125,flexible,16-02-2019 05:00,01-11-2015 04:00,05-03-2019 05:00,5,1,4,0,1,85,0,0,0,1,0,Portugal,PT,41.26997,-8.67803,134859047,FALSE,Portugal,Metro Vilar,0,1,30,365,60,90
19265750,Cute North Shore Studio,Individual Apartments,Entire home/apt,Real Bed,3,31,Strict,06-03-2019 05:00,29-06-2017 04:00,05-03-2019 05:00,2,0,1,50,1,100,0,80,0,1,50,United States,US,22.22189,-159.47602,100550058,FALSE,United States,Jack,100,1,2,29,6,11
19270950,Family Apartment B - Winter Special Discount,Apartment,Entire home/apt,Real Bed,1,1125,Strict,07-03-2019 05:00,10-07-2017 04:00,20-02-2019 05:00,4,1,2,35,2,168,200,70,15,2,44,Australia,AU,-33.90617,151.21095,10184386,FALSE,Australia,Will & Rãchël,100,16,17,83,42,42
19271040,Modern Beautiful Bedford Stuyvesant Brownstone,Apartment,Entire home/apt,Real Bed,2,21,Strict,07-03-2019 05:00,18-06-2017 04:00,28-02-2019 05:00,6,1,3,125,1,60,0,15,25,2,56,United States,US,40.6861,-73.93997,134946389,TRUE,United States,Giovanni,100,5,11,99,18,23
19273862,Beau et grand appartement près de TOUT !,Apartment,Entire home/apt,Real Bed,1,23,moderate,11-03-2019 04:00,03-07-2017 04:00,24-07-2017 04:00,6,3,4,7,2,81,0,0,0,1,45,Canada,CA,45.46199,-73.57117,118986906,FALSE,Canada,Rina,0,1,0,0,0,0
19280475,Worm modern and comfy place in the heart of Sydney,Apartment,Private room,Real Bed,30,30,moderate,07-03-2019 05:00,03-07-2017 04:00,23-02-2019 05:00,2,1,1,0,2,999,0,0,0,1,0,Australia,AU,-33.914,151.19946,135021730,FALSE,Australia,Maria & Emanuel,0,1,0,0,0,0
19296654,"Charming spacious two bedroom home, Hochelaga MTL",Townhouse,Entire home/apt,Real Bed,6,45,Strict,11-03-2019 04:00,03-07-2017 04:00,23-02-2019 05:00,6,2,3,0,2,130,0,25,15,2,0,Canada,CA,45.54855,-73.53516,11690420,TRUE,Canada,Dalal,0,1,0,0,0,0
19304849,Beautiful Flat with Private Terrace in Barceloneta,Other,Entire home/apt,Real Bed,31,1125,moderate,08-03-2019 05:00,31-08-2017 04:00,23-02-2019 05:00,4,1,1,2,1,55,600,50,0,1,60,Spain,ES,41.38024,2.19151,8379752,FALSE,Romania,Raluca,0,1,1,61,31,61
19309013,Superbe 6 pièces sur rue calme du Mile-End,Apartment,Entire home/apt,Real Bed,1,1125,moderate,11-03-2019 04:00,16-08-2017 04:00,04-08-2018 04:00,4,2,2,4,2,107,300,60,0,3,60,Canada,CA,45.51833,-73.59637,784984,FALSE,Canada,Catherine,0,2,0,0,0,0
19310295,Cozy apartment in Porto district,Apartment,Entire home/apt,Real Bed,2,30,flexible,16-02-2019 05:00,24-06-2017 04:00,02-01-2019 05:00,2,1,1,23,2,38,0,15,0,1,56,Portugal,PT,41.20192,-8.68827,78904428,FALSE,Portugal,Miguel,100,1,27,350,49,79
193105,New York City  UWS Luxury Bldg - Private Room&Bath,Apartment,Private room,Real Bed,28,1125,Strict,07-03-2019 05:00,27-08-2011 04:00,05-12-2018 05:00,1,1,1,41,1,160,500,100,0,1,55,United States,US,40.7709,-73.99181,936114,TRUE,United States,Marcela,100,2,0,123,0,5
1931341,Cozy bedroom on Wall Street,Apartment,Private room,Real Bed,1,1125,flexible,06-03-2019 05:00,27-08-2011 04:00,22-07-2018 04:00,1,1,1,0,1,40,200,0,0,1,0,United States,US,40.70602,-74.0072,9997988,TRUE,United States,Jagriti,0,1,0,0,0,0
19313670,Sea Views & Porto's City Park - Ocean Windows Flat,Apartment,Entire home/apt,Real Bed,2,1125,moderate,16-02-2019 05:00,26-07-2017 04:00,22-07-2018 04:00,6,3,4,5,2,85,0,40,15,2,55,Portugal,PT,41.17499,-8.68681,135265775,FALSE,Portugal,Joao,0,1,0,48,0,0
19319,Private room Great Deal at Lower East Side,Apartment,Private room,Real Bed,30,1125,Strict,07-03-2019 05:00,02-05-2010 04:00,13-12-2018 05:00,1,1,1,93,1,94,300,50,15,1,57,United States,US,40.7114,-73.98794,44263,TRUE,United States,Ana,100,1,0,254,30,46
19320618,Peaceful single room next to Clovelly Village,Apartment,Private room,Real Bed,2,1125,moderate,07-03-2019 05:00,02-05-2010 04:00,03-04-2018 04:00,1,1,1,0,1,60,0,0,0,1,0,Australia,AU,-33.91163,151.25427,135329255,FALSE,Australia,Gabriela,0,1,0,0,0,0
19323111,1 BR quiet and bright apartment,Apartment,Entire home/apt,Real Bed,2,100,moderate,11-03-2019 04:00,06-10-2017 04:00,03-04-2018 04:00,4,1,1,3,2,597,0,100,0,1,47,Hong Kong,HK,22.2852,114.14805,11194156,TRUE,France,Clémence,100,2,0,0,0,0
19326382,Robissey,Apartment,Private room,Real Bed,1,7,flexible,18-02-2019 05:00,06-10-2017 04:00,17-12-2018 05:00,1,1,1,0,1,58,0,0,0,1,0,Turkey,TR,41.0297,28.97954,135370402,FALSE,Turkey,Fatih,0,1,0,0,0,0
1932651,Opposite Langham 10s MK MTR  4ppl,Apartment,Entire home/apt,Real Bed,1,90,Strict,11-03-2019 04:00,08-01-2014 05:00,17-12-2018 05:00,4,2,3,30,2,581,798,0,584,4,39,Hong Kong,HK,22.32103,114.16752,10002884,TRUE,Hong Kong,Han,100,1,17,77,47,77
19337464,Bright & spacious 2 bed near Molson Park w/parking,Apartment,Entire home/apt,Real Bed,3,180,moderate,11-03-2019 04:00,03-07-2017 04:00,19-02-2019 05:00,4,2,2,37,2,101,0,90,0,4,57,Canada,CA,45.54783,-73.59176,6698199,FALSE,France,Tristan,100,2,23,229,53,81
19340381,CHARMING STUDIO WITH GARDEN,Apartment,Entire home/apt,Real Bed,2,31,Strict,11-03-2019 04:00,01-07-2017 04:00,04-03-2019 05:00,2,1,1,89,2,54,150,71,0,1,56,Canada,CA,45.51722,-73.55441,95046258,FALSE,Canada,Marina,100,2,10,107,40,48
19348489,Cute little studio in Elizabeth Bay,Apartment,Entire home/apt,Real Bed,20,1125,Strict,07-03-2019 05:00,06-08-2017 04:00,12-01-2019 05:00,2,1,1,6,2,90,0,20,0,1,60,Australia,AU,-33.87478,151.22752,130682381,FALSE,Australia,Isabelle,0,1,5,156,35,65
19359010,Antique Studio In City Center Of Istanbul,Apartment,Entire home/apt,Real Bed,2,30,Strict,18-02-2019 05:00,06-08-2017 04:00,23-02-2019 05:00,2,1,1,0,2,211,0,179,0,1,0,Turkey,TR,41.04911,28.97941,133135274,FALSE,Turkey,Filiz,0,1,29,89,59,89
19366111,Steps to Charley Young Beach Apt #2,Apartment,Entire home/apt,Real Bed,1,14,Strict,06-03-2019 05:00,17-08-2017 04:00,23-02-2019 05:00,2,1,1,87,2,179,0,0,10,2,58,United States,US,20.72605,-156.44825,59384269,FALSE,United States,Thomas,100,6,10,203,31,57
1936633,Great 1BD waterfront City Island NY,Apartment,Entire home/apt,Real Bed,3,30,Strict,06-03-2019 05:00,21-01-2014 05:00,01-12-2018 05:00,3,2,2,84,1,100,0,50,10,2,59,United States,US,40.85258,-73.78762,10018391,FALSE,United States,Alex,0,1,0,0,0,0
19373991,Bright Top Floor Two Rooms Apartment w/ Terrace,Loft,Entire home/apt,Real Bed,2,1125,flexible,16-02-2019 05:00,21-01-2014 05:00,20-02-2019 05:00,4,2,2,0,1,53,250,20,20,2,0,Portugal,PT,41.14905,-8.59521,134888431,FALSE,Portugal,Bonfim 234,0,3,20,347,50,72
19376053,Bright and airy in the heart of Chippendale,Apartment,Entire home/apt,Real Bed,1,1125,Strict,07-03-2019 05:00,13-07-2017 04:00,20-02-2019 05:00,4,2,2,73,2,195,0,149,0,2,52,Australia,AU,-33.88749,151.20129,47357384,TRUE,Australia,Andrew,100,9,12,114,18,33
19380085,Hermoso Apartamento SPBP22388,Apartment,Entire home/apt,Real Bed,1,1125,moderate,08-03-2019 05:00,03-07-2017 04:00,02-01-2019 05:00,6,2,3,76,1,70,200,65,10,2,53,Spain,ES,41.40648,2.1724,54820821,FALSE,Spain,Albert,99,20,9,246,22,45
19396377,Room for two in prime location in Porto,Apartment,Private room,Real Bed,2,15,Strict,16-02-2019 05:00,29-06-2017 04:00,01-02-2019 05:00,2,1,1,18,2,30,0,0,25,2,59,Portugal,PT,41.16078,-8.64037,108559367,TRUE,Portugal,Teresa E Inês,100,6,18,299,40,51
1940174,COPACABANA luxurious apartment 2BR,Apartment,Entire home/apt,Real Bed,3,1124,Strict,11-02-2019 05:00,11-01-2014 05:00,01-02-2019 05:00,6,2,3,95,2,298,0,100,0,1,58,Brazil,BR,-22.9790915,-43.18899327,10035603,FALSE,Brazil,Rafael,100,1,7,311,30,60
19405074,The Porto Concierge - Happy Place,Apartment,Entire home/apt,Real Bed,2,1125,moderate,16-02-2019 05:00,30-06-2017 04:00,13-02-2019 05:00,4,2,3,56,2,50,0,15,10,2,33,Portugal,PT,41.15408,-8.62311,136036429,FALSE,Portugal,Ana,100,1,5,335,30,60
19416383,Upscale Master Bedroom near Waikiki,House,Private room,Real Bed,1,1125,Strict,06-03-2019 05:00,08-07-2017 04:00,18-02-2019 05:00,2,1,1,34,1,59,0,50,0,1,58,United States,US,21.32348,-157.84189,73478810,TRUE,United States,Mike,100,6,8,116,19,36
19426217,PLAZA 5*,Individual Apartments,Entire home/apt,Real Bed,2,1125,Strict,16-02-2019 05:00,04-07-2017 04:00,07-01-2019 05:00,4,2,2,45,1,77,0,20,10,2,45,Portugal,PT,41.11746,-8.60941,136195121,FALSE,Portugal,Eliran,88,1,24,228,51,81
19428531,單人套房 獨立浴室 (特惠月租),Apartment,Private room,Real Bed,28,1125,Strict,11-03-2019 04:00,21-07-2018 04:00,24-08-2018 04:00,1,0,1,2,1,165,0,0,0,1,60,Hong Kong,HK,22.32108,114.16959,30098437,TRUE,Hong Kong,Dragon Hostel,92,53,11,314,41,71
19430825,Merkezi Konum,Apartment,Private room,Real Bed,1,5,flexible,18-02-2019 05:00,21-07-2018 04:00,05-05-2018 04:00,3,2,3,0,3,47,0,0,0,1,0,Turkey,TR,40.92457,29.13953,136224886,FALSE,Turkey,Okan,0,1,0,0,0,0
19441009,taksim istanbul apart 3+1,Serviced apartment,Entire home/apt,Real Bed,1,1125,Strict,18-02-2019 05:00,16-10-2017 04:00,05-05-2018 04:00,10,3,3,2,2,649,0,0,0,1,83,Turkey,TR,41.03747,28.98276,10147889,TRUE,Turkey,Halil,90,58,29,364,59,89
19442650,"Gorgeous, Hi-end Wailea 1 BR Suite!",Individual Apartments,Entire home/apt,Real Bed,5,1125,Strict,06-03-2019 05:00,02-11-2017 04:00,31-01-2019 05:00,4,1,2,2,2,210,400,150,0,1,59,United States,US,20.69087,-156.43508,136327709,FALSE,United States,Tom,100,4,0,194,5,21
1944996,Light Filled Warehouse Apartment in Surry Hills,Apartment,Entire home/apt,Real Bed,1,90,Strict,07-03-2019 05:00,18-08-2016 04:00,28-01-2019 05:00,2,1,1,72,2,129,250,99,0,1,57,Australia,AU,-33.87941,151.214,8740629,TRUE,Australia,Annie,100,2,7,76,16,42
19453414,Mecidiyeköy - Kiralık Eşyalı Oda,Apartment,Private room,Real Bed,3,29,flexible,18-02-2019 05:00,18-08-2016 04:00,05-01-2019 05:00,1,1,1,0,1,100,0,0,0,1,0,Turkey,TR,41.06854,28.99624,136410767,FALSE,Turkey,Mustafa Uğur,0,1,0,0,0,0
19468798,Dor.me,Apartment,Entire home/apt,Real Bed,2,1125,Strict,16-02-2019 05:00,24-07-2017 04:00,05-01-2019 05:00,8,3,7,49,2,120,100,30,0,1,57,Portugal,PT,41.15621,-8.62944,136573668,FALSE,Portugal,António,100,1,21,201,44,67
19469971,Chambre spacieuse dans rue calme du Plateau,Apartment,Private room,Real Bed,2,1125,flexible,11-03-2019 04:00,11-07-2017 04:00,08-10-2017 04:00,2,1,1,6,2,50,0,0,0,1,60,Canada,CA,45.53345,-73.57756,1601567,TRUE,Canada,Virginie,0,1,0,0,0,0
19486889,Double room(close to airport and center),Apartment,Private room,Real Bed,2,31,moderate,08-03-2019 05:00,08-07-2017 04:00,31-08-2017 04:00,2,1,1,7,2,38,0,0,4,1,40,Spain,ES,41.37464,2.14085,136775935,FALSE,Spain,Fanny,0,1,0,0,0,0
19494546,"4floor house in Taksim,Taksimde 4katli müstakil ev",House,Entire home/apt,Real Bed,1,30,flexible,18-02-2019 05:00,08-07-2017 04:00,16-01-2019 05:00,2,1,1,0,1,58,0,0,0,1,0,Turkey,TR,41.0349,28.97182,134341710,FALSE,Turkey,Ilke,0,1,0,0,0,0
19496193,HAVEN 249 Boavista2,Apartment,Entire home/apt,Real Bed,1,1125,Strict,16-02-2019 05:00,08-07-2017 04:00,16-01-2019 05:00,2,1,1,83,2,25,0,10,10,2,51,Portugal,PT,41.15725,-8.62821,34904037,FALSE,Portugal,Vasco Santos,99,6,11,20,20,20
19499950,ReUrban Flats - Santa Catarina #3,Loft,Entire home/apt,Real Bed,3,1125,flexible,16-02-2019 05:00,06-08-2017 04:00,14-03-2018 04:00,2,0,1,7,1,55,0,10,0,1,48,Portugal,PT,41.15355,-8.60509,117465618,FALSE,Portugal,Jorge,80,5,29,179,59,89
19499999,Habitación privada en el corazón de Gracia,Apartment,Private room,Real Bed,2,1125,Strict,08-03-2019 05:00,10-07-2017 04:00,22-07-2018 04:00,1,1,1,8,1,30,0,10,0,1,60,Spain,ES,41.40163,2.15266,80536835,FALSE,Spain,Ines,0,1,0,0,0,0
19501264,Grand appartement sur le plateau pour famille,Apartment,Entire home/apt,Real Bed,5,10,flexible,11-03-2019 04:00,08-08-2017 04:00,08-08-2017 04:00,4,2,3,1,2,170,0,0,0,1,60,Canada,CA,45.53065,-73.58929,136757714,FALSE,Canada,Marc,0,1,0,0,0,0
1950395,"House, Pool and Spa near Manly",House,Entire home/apt,Real Bed,14,1125,Strict,07-03-2019 05:00,02-01-2014 05:00,07-01-2017 05:00,6,3,4,3,2.5,590,1000,200,0,1,59,Australia,AU,-33.78975,151.25322,10086004,TRUE,Australia,Debbie,0,1,0,0,0,0
19508342,Room available in Mong Kok  (Mk1e),Apartment,Private room,Real Bed,30,90,flexible,11-03-2019 04:00,02-01-2014 05:00,02-03-2019 05:00,1,1,1,0,1,173,1000,0,0,1,0,Hong Kong,HK,22.31892,114.16986,4584648,FALSE,Hong Kong,Ivy,94,47,29,364,59,89
19508741,No.33,House,Entire home/apt,Real Bed,1,21,moderate,07-03-2019 05:00,06-08-2017 04:00,02-03-2019 05:00,2,1,1,77,1,105,0,20,45,2,60,Australia,AU,-33.66131,151.31135,136824798,FALSE,Australia,Tessa And Rod,100,1,25,355,50,80
19526091,Goabio apartment 2B riverview,Apartment,Entire home/apt,Real Bed,2,31,Strict,16-02-2019 05:00,03-07-2017 04:00,02-02-2019 05:00,4,2,3,71,2,60,0,18,9,2,52,Portugal,PT,41.14093,-8.61793,1377085,TRUE,Portugal,Miguel,100,5,14,308,38,60
19530460,The Blue and White Porto House - Vintage,Loft,Entire home/apt,Real Bed,2,1124,Strict,16-02-2019 05:00,06-07-2017 04:00,17-01-2019 05:00,3,1,2,59,1,35,100,15,15,2,48,Portugal,PT,41.15711,-8.60596,137125921,FALSE,Portugal,Rui,100,4,18,235,38,57
